home_id,home_link,kamers,prijs,wonen
Bundlaan 240,https://funda.nl/koop/verkocht/amsterdam/appartement-40852478-bundlaan-240/,2 kamers,€ 445.000 v.o.n.,72 m²
Bundlaan 242,https://funda.nl/koop/verkocht/amsterdam/appartement-40852479-bundlaan-242/,2 kamers,€ 555.000 v.o.n.,85 m²
Bundlaan 244,https://funda.nl/koop/verkocht/amsterdam/appartement-40852470-bundlaan-244/,2 kamers,€ 455.000 v.o.n.,69 m²
Bundlaan 196,https://funda.nl/koop/amsterdam/appartement-40852491-bundlaan-196/,2 kamers,€ 1.200.000 v.o.n.,180 m²
Bundlaan 264,https://funda.nl/koop/amsterdam/appartement-40852403-bundlaan-264/,2 kamers,€ 1.050.000 v.o.n.,156 m²
Bundlaan 266,https://funda.nl/koop/amsterdam/appartement-40852404-bundlaan-266/,2 kamers,€ 1.150.000 v.o.n.,173 m²
Bundlaan 166,https://funda.nl/koop/verkocht/amsterdam/appartement-40852499-bundlaan-166/,2 kamers,€ 1.150.000 v.o.n.,149 m²
Bundlaan 198,https://funda.nl/koop/verkocht/amsterdam/appartement-40852490-bundlaan-198/,2 kamers,€ 925.000 v.o.n.,139 m²
Bundlaan 268,https://funda.nl/koop/verkocht/amsterdam/appartement-40852405-bundlaan-268/,2 kamers,€ 1.200.000 v.o.n.,159 m²
Bundlaan 192,https://funda.nl/koop/amsterdam/appartement-40852494-bundlaan-192/,3 kamers,€ 825.000 v.o.n.,122 m²
Bundlaan 256,https://funda.nl/koop/amsterdam/appartement-40852495-bundlaan-256/,4 kamers,€ 900.000 v.o.n.,137 m²
Bundlaan 162,https://funda.nl/koop/verkocht/amsterdam/appartement-40852481-bundlaan-162/,3 kamers,€ 655.000 v.o.n.,97 m²
Bundlaan 164,https://funda.nl/koop/verkocht/amsterdam/appartement-40852482-bundlaan-164/,2 kamers,€ 585.000 v.o.n.,90 m²
Bundlaan 194,https://funda.nl/koop/verkocht/amsterdam/appartement-40852493-bundlaan-194/,2 kamers,€ 570.000 v.o.n.,87 m²
Bundlaan 258,https://funda.nl/koop/verkocht/amsterdam/appartement-40852496-bundlaan-258/,3 kamers,€ 575.000 v.o.n.,87 m²
Bundlaan 260,https://funda.nl/koop/verkocht/amsterdam/appartement-40852497-bundlaan-260/,3 kamers,€ 575.000 v.o.n.,88 m²
Bundlaan 262,https://funda.nl/koop/verkocht/amsterdam/appartement-40852498-bundlaan-262/,3 kamers,€ 670.000 v.o.n.,98 m²
Bouwnummer (Bouwnr. 10),https://funda.nl/koop/amsterdam/appartement-40982913-bouwnummer-bouwnr-10/,3 kamers,€ 973.294 v.o.n.,122 m²
Bouwnummer (Bouwnr. 11),https://funda.nl/koop/amsterdam/appartement-40982914-bouwnummer-bouwnr-11/,3 kamers,€ 999.366 v.o.n.,127 m²
Bouwnummer (Bouwnr. 12),https://funda.nl/koop/amsterdam/appartement-40982915-bouwnummer-bouwnr-12/,3 kamers,€ 1.009.795 v.o.n.,128 m²
Bouwnummer (Bouwnr. 2),https://funda.nl/koop/amsterdam/appartement-40982907-bouwnummer-bouwnr-2/,4 kamers,€ 788.491 v.o.n.,114 m²
Bouwnummer (Bouwnr. 5),https://funda.nl/koop/amsterdam/appartement-40982908-bouwnummer-bouwnr-5/,4 kamers,€ 989.037 v.o.n.,125 m²
Bouwnummer (Bouwnr. 7),https://funda.nl/koop/amsterdam/appartement-40982900-bouwnummer-bouwnr-7/,3 kamers,€ 947.523 v.o.n.,123 m²
Bouwnummer (Bouwnr. 8),https://funda.nl/koop/amsterdam/appartement-40982901-bouwnummer-bouwnr-8/,3 kamers,€ 952.494 v.o.n.,120 m²
Bouwnummer (Bouwnr. 1),https://funda.nl/koop/verkocht/amsterdam/appartement-40982906-bouwnummer-bouwnr-1/,4 kamers,€ 788.491 v.o.n.,114 m²
Bouwnummer (Bouwnr. 6),https://funda.nl/koop/verkocht/amsterdam/appartement-40982909-bouwnummer-bouwnr-6/,3 kamers,€ 874.820 v.o.n.,112 m²
Bouwnummer (Bouwnr. 9),https://funda.nl/koop/verkocht/amsterdam/appartement-40982902-bouwnummer-bouwnr-9/,3 kamers,€ 1.044.910 v.o.n.,132 m²
Bouwnummer (Bouwnr. 26),https://funda.nl/koop/amsterdam/appartement-40982911-bouwnummer-bouwnr-26/,3 kamers,€ 705.429 v.o.n.,82 m²
Bouwnummer (Bouwnr. 28),https://funda.nl/koop/amsterdam/appartement-40982912-bouwnummer-bouwnr-28/,3 kamers,€ 838.905 v.o.n.,104 m²
Bouwnummer (Bouwnr. 35),https://funda.nl/koop/amsterdam/appartement-40982927-bouwnummer-bouwnr-35/,3 kamers,€ 916.392 v.o.n.,111 m²
Bouwnummer (Bouwnr. 36),https://funda.nl/koop/amsterdam/appartement-40982928-bouwnummer-bouwnr-36/,3 kamers,€ 684.944 v.o.n.,83 m²
Bouwnummer (Bouwnr. 29),https://funda.nl/koop/verkocht/amsterdam/appartement-40982923-bouwnummer-bouwnr-29/,3 kamers,€ 957.709 v.o.n.,124 m²
Bouwnummer (Bouwnr. 30),https://funda.nl/koop/verkocht/amsterdam/appartement-40982924-bouwnummer-bouwnr-30/,4 kamers,€ 1.357.399 v.o.n.,154 m²
Bouwnummer (Bouwnr. 33),https://funda.nl/koop/verkocht/amsterdam/appartement-40982925-bouwnummer-bouwnr-33/,3 kamers,€ 866.777 v.o.n.,110 m²
Bouwnummer (Bouwnr. 34),https://funda.nl/koop/verkocht/amsterdam/appartement-40982926-bouwnummer-bouwnr-34/,3 kamers,€ 1.023.392 v.o.n.,112 m²
Bouwnummer (Bouwnr. 37),https://funda.nl/koop/verkocht/amsterdam/appartement-40982929-bouwnummer-bouwnr-37/,3 kamers,€ 791.846 v.o.n.,95 m²
Bouwnummer (Bouwnr. 38),https://funda.nl/koop/verkocht/amsterdam/appartement-40982920-bouwnummer-bouwnr-38/,3 kamers,€ 1.388.313 v.o.n.,147 m²
Bouwnummer (Bouwnr. 39),https://funda.nl/koop/verkocht/amsterdam/appartement-40982921-bouwnummer-bouwnr-39/,3 kamers,€ 993.993 v.o.n.,118 m²
Bouwnummer (Bouwnr. 27),https://funda.nl/koop/amsterdam/appartement-40982918-bouwnummer-bouwnr-27/,4 kamers,€ 1.148.169 v.o.n.,139 m²
Bouwnummer (Bouwnr. 31),https://funda.nl/koop/amsterdam/appartement-40982919-bouwnummer-bouwnr-31/,3 kamers,€ 990.852 v.o.n.,126 m²
Bouwnummer (Bouwnr. 32),https://funda.nl/koop/amsterdam/appartement-40982910-bouwnummer-bouwnr-32/,4 kamers,€ 1.512.589 v.o.n.,175 m²
Bouwnummer (Bouwnr. 4),https://funda.nl/koop/amsterdam/appartement-40982917-bouwnummer-bouwnr-4/,3 kamers,€ 879.509 v.o.n.,129 m²
Bouwnummer (Bouwnr. 3),https://funda.nl/koop/verkocht/amsterdam/appartement-40982916-bouwnummer-bouwnr-3/,3 kamers,€ 858.288 v.o.n.,127 m²
WOON& bouwnummer (Bouwnr. 101),https://funda.nl/koop/amsterdam/appartement-40663917-woon-en-bouwnummer-bouwnr-101/,3 kamers,€ 748.282 v.o.n.,167 m²
WOON& bouwnummer (Bouwnr. 102),https://funda.nl/koop/amsterdam/appartement-40663925-woon-en-bouwnummer-bouwnr-102/,3 kamers,€ 765.000 v.o.n.,167 m²
WOON& bouwnummer (Bouwnr. 27),https://funda.nl/koop/amsterdam/appartement-40663926-woon-en-bouwnummer-bouwnr-27/,3 kamers,€ 748.282 v.o.n.,167 m²
WOON& bouwnummer (Bouwnr. 21),https://funda.nl/koop/amsterdam/appartement-40663927-woon-en-bouwnummer-bouwnr-21/,3 kamers,€ 769.731 v.o.n.,175 m²
WOON& bouwnummer (Bouwnr. 26),https://funda.nl/koop/amsterdam/appartement-40663928-woon-en-bouwnummer-bouwnr-26/,3 kamers,€ 765.000 v.o.n.,167 m²
WOON& bouwnummer (Bouwnr. 56),https://funda.nl/koop/amsterdam/appartement-40663915-woon-en-bouwnummer-bouwnr-56/,3 kamers,€ 530.762 v.o.n.,122 m²
WOON& bouwnummer (Bouwnr. 57),https://funda.nl/koop/amsterdam/appartement-40663923-woon-en-bouwnummer-bouwnr-57/,3 kamers,€ 526.320 v.o.n.,122 m²
WOON& bouwnummer (Bouwnr. 61),https://funda.nl/koop/amsterdam/appartement-40663919-woon-en-bouwnummer-bouwnr-61/,3 kamers,€ 529.429 v.o.n.,122 m²
WOON& bouwnummer (Bouwnr. 52),https://funda.nl/koop/amsterdam/appartement-40663916-woon-en-bouwnummer-bouwnr-52/,3 kamers,€ 532.095 v.o.n.,122 m²
WOON& bouwnummer (Bouwnr. 55),https://funda.nl/koop/amsterdam/appartement-40663911-woon-en-bouwnummer-bouwnr-55/,3 kamers,€ 532.095 v.o.n.,122 m²
WOON& bouwnummer (Bouwnr. 20),https://funda.nl/koop/verkocht/amsterdam/appartement-40663918-woon-en-bouwnummer-bouwnr-20/,3 kamers,€ 771.949 v.o.n.,175 m²
WOON& bouwnummer (Bouwnr. 53),https://funda.nl/koop/verkocht/amsterdam/appartement-40663912-woon-en-bouwnummer-bouwnr-53/,3 kamers,€ 527.652 v.o.n.,122 m²
WOON& bouwnummer (Bouwnr. 54),https://funda.nl/koop/verkocht/amsterdam/appartement-40663913-woon-en-bouwnummer-bouwnr-54/,3 kamers,€ 527.652 v.o.n.,122 m²
WOON& bouwnummer (Bouwnr. 58),https://funda.nl/koop/verkocht/amsterdam/appartement-40663924-woon-en-bouwnummer-bouwnr-58/,3 kamers,€ 526.320 v.o.n.,122 m²
WOON& bouwnummer (Bouwnr. 59),https://funda.nl/koop/verkocht/amsterdam/appartement-40663929-woon-en-bouwnummer-bouwnr-59/,3 kamers,€ 530.762 v.o.n.,122 m²
WOON& bouwnummer (Bouwnr. 60),https://funda.nl/koop/verkocht/amsterdam/appartement-40663914-woon-en-bouwnummer-bouwnr-60/,3 kamers,€ 533.427 v.o.n.,122 m²
WOON& bouwnummer (Bouwnr. 62),https://funda.nl/koop/verkocht/amsterdam/appartement-40663920-woon-en-bouwnummer-bouwnr-62/,3 kamers,€ 529.429 v.o.n.,122 m²
WOON& bouwnummer (Bouwnr. 63),https://funda.nl/koop/verkocht/amsterdam/appartement-40663910-woon-en-bouwnummer-bouwnr-63/,3 kamers,€ 533.427 v.o.n.,122 m²
WOON& bouwnummer (Bouwnr. 74),https://funda.nl/koop/amsterdam/appartement-40663766-woon-en-bouwnummer-bouwnr-74/,5 kamers,€ 910.298 v.o.n.,198 m²
WOON& bouwnummer (Bouwnr. 64),https://funda.nl/koop/amsterdam/appartement-40663765-woon-en-bouwnummer-bouwnr-64/,6 kamers,€ 761.150 v.o.n.,171 m²
WOON& bouwnummer (Bouwnr. 65),https://funda.nl/koop/amsterdam/appartement-40663763-woon-en-bouwnummer-bouwnr-65/,6 kamers,€ 756.708 v.o.n.,171 m²
WOON& bouwnummer (Bouwnr. 66),https://funda.nl/koop/amsterdam/appartement-40663764-woon-en-bouwnummer-bouwnr-66/,6 kamers,€ 756.708 v.o.n.,171 m²
WOON& bouwnummer (Bouwnr. 67),https://funda.nl/koop/amsterdam/appartement-40663652-woon-en-bouwnummer-bouwnr-67/,6 kamers,€ 761.150 v.o.n.,171 m²
WOON& bouwnummer (Bouwnr. 72),https://funda.nl/koop/amsterdam/appartement-40663768-woon-en-bouwnummer-bouwnr-72/,4 kamers,€ 914.277 v.o.n.,208 m²
WOON& bouwnummer (Bouwnr. 73),https://funda.nl/koop/amsterdam/appartement-40663767-woon-en-bouwnummer-bouwnr-73/,5 kamers,€ 910.298 v.o.n.,198 m²
WOON& bouwnummer (Bouwnr. 104),https://funda.nl/koop/amsterdam/huis-40663690-woon-en-bouwnummer-bouwnr-104/,6 kamers,€ 577.101 v.o.n.,160 m²
WOON& bouwnummer (Bouwnr. 103),https://funda.nl/koop/amsterdam/huis-40663698-woon-en-bouwnummer-bouwnr-103/,6 kamers,€ 580.738 v.o.n.,160 m²
WOON& bouwnummer (Bouwnr. 120),https://funda.nl/koop/amsterdam/huis-40663691-woon-en-bouwnummer-bouwnr-120/,6 kamers,€ 592.738 v.o.n.,161 m²
WOON& bouwnummer (Bouwnr. 105),https://funda.nl/koop/verkocht/amsterdam/huis-40663697-woon-en-bouwnummer-bouwnr-105/,6 kamers,€ 592.739 v.o.n.,160 m²
WOON& bouwnummer (Bouwnr. 118),https://funda.nl/koop/verkocht/amsterdam/huis-40663699-woon-en-bouwnummer-bouwnr-118/,6 kamers,€ 580.738 v.o.n.,160 m²
WOON& bouwnummer (Bouwnr. 119),https://funda.nl/koop/verkocht/amsterdam/huis-40663692-woon-en-bouwnummer-bouwnr-119/,6 kamers,€ 577.101 v.o.n.,160 m²
WOON& bouwnummer (Bouwnr. 106),https://funda.nl/koop/verkocht/amsterdam/appartement-40663942-woon-en-bouwnummer-bouwnr-106/,2 kamers,€ 246.792 v.o.n.,49 m²
WOON& bouwnummer (Bouwnr. 107),https://funda.nl/koop/verkocht/amsterdam/appartement-40663941-woon-en-bouwnummer-bouwnr-107/,2 kamers,€ 246.792 v.o.n.,49 m²
WOON& bouwnummer (Bouwnr. 108),https://funda.nl/koop/verkocht/amsterdam/appartement-40663943-woon-en-bouwnummer-bouwnr-108/,2 kamers,€ 228.246 v.o.n.,49 m²
WOON& bouwnummer (Bouwnr. 109),https://funda.nl/koop/verkocht/amsterdam/appartement-40663955-woon-en-bouwnummer-bouwnr-109/,2 kamers,€ 228.246 v.o.n.,49 m²
WOON& bouwnummer (Bouwnr. 110),https://funda.nl/koop/verkocht/amsterdam/appartement-40663949-woon-en-bouwnummer-bouwnr-110/,2 kamers,€ 230.508 v.o.n.,49 m²
WOON& bouwnummer (Bouwnr. 111),https://funda.nl/koop/verkocht/amsterdam/appartement-40663945-woon-en-bouwnummer-bouwnr-111/,2 kamers,€ 230.508 v.o.n.,49 m²
WOON& bouwnummer (Bouwnr. 112),https://funda.nl/koop/verkocht/amsterdam/appartement-40663946-woon-en-bouwnummer-bouwnr-112/,2 kamers,€ 251.316 v.o.n.,49 m²
WOON& bouwnummer (Bouwnr. 113),https://funda.nl/koop/verkocht/amsterdam/appartement-40663940-woon-en-bouwnummer-bouwnr-113/,2 kamers,€ 251.316 v.o.n.,49 m²
WOON& bouwnummer (Bouwnr. 114),https://funda.nl/koop/verkocht/amsterdam/appartement-40663953-woon-en-bouwnummer-bouwnr-114/,2 kamers,€ 228.246 v.o.n.,49 m²
WOON& bouwnummer (Bouwnr. 115),https://funda.nl/koop/verkocht/amsterdam/appartement-40663954-woon-en-bouwnummer-bouwnr-115/,2 kamers,€ 228.246 v.o.n.,49 m²
WOON& bouwnummer (Bouwnr. 116),https://funda.nl/koop/verkocht/amsterdam/appartement-40663948-woon-en-bouwnummer-bouwnr-116/,2 kamers,€ 230.508 v.o.n.,49 m²
WOON& bouwnummer (Bouwnr. 117),https://funda.nl/koop/verkocht/amsterdam/appartement-40663944-woon-en-bouwnummer-bouwnr-117/,2 kamers,€ 230.508 v.o.n.,49 m²
WOON& bouwnummer (Bouwnr. 16),https://funda.nl/koop/verkocht/amsterdam/appartement-40663947-woon-en-bouwnummer-bouwnr-16/,2 kamers,€ 257.722 v.o.n.,58 m²
WOON& bouwnummer (Bouwnr. 17),https://funda.nl/koop/verkocht/amsterdam/appartement-40663932-woon-en-bouwnummer-bouwnr-17/,2 kamers,€ 255.061 v.o.n.,58 m²
WOON& Bouwnummer (Bouwnr. 100),https://funda.nl/koop/verkocht/amsterdam/appartement-40670356-woon-en-bouwnummer-bouwnr-100/,3 kamers,€ 404.522 v.o.n.,83 m²
WOON& Bouwnummer (Bouwnr. 14),https://funda.nl/koop/verkocht/amsterdam/appartement-40670346-woon-en-bouwnummer-bouwnr-14/,3 kamers,€ 371.890 v.o.n.,80 m²
WOON& Bouwnummer (Bouwnr. 15),https://funda.nl/koop/verkocht/amsterdam/appartement-40670349-woon-en-bouwnummer-bouwnr-15/,3 kamers,€ 369.672 v.o.n.,80 m²
WOON& Bouwnummer (Bouwnr. 18),https://funda.nl/koop/verkocht/amsterdam/appartement-40663150-woon-en-bouwnummer-bouwnr-18/,3 kamers,€ 371.890 v.o.n.,80 m²
WOON& Bouwnummer (Bouwnr. 19),https://funda.nl/koop/verkocht/amsterdam/appartement-40670348-woon-en-bouwnummer-bouwnr-19/,3 kamers,€ 369.672 v.o.n.,80 m²
WOON& Bouwnummer (Bouwnr. 22),https://funda.nl/koop/verkocht/amsterdam/appartement-40670350-woon-en-bouwnummer-bouwnr-22/,3 kamers,€ 398.114 v.o.n.,83 m²
WOON& Bouwnummer (Bouwnr. 23),https://funda.nl/koop/verkocht/amsterdam/appartement-40671463-woon-en-bouwnummer-bouwnr-23/,3 kamers,€ 395.896 v.o.n.,83 m²
WOON& Bouwnummer (Bouwnr. 24),https://funda.nl/koop/verkocht/amsterdam/appartement-40670359-woon-en-bouwnummer-bouwnr-24/,3 kamers,€ 398.114 v.o.n.,83 m²
WOON& Bouwnummer (Bouwnr. 25),https://funda.nl/koop/verkocht/amsterdam/appartement-40671464-woon-en-bouwnummer-bouwnr-25/,3 kamers,€ 395.896 v.o.n.,83 m²
WOON& Bouwnummer (Bouwnr. 44),https://funda.nl/koop/verkocht/amsterdam/appartement-40670347-woon-en-bouwnummer-bouwnr-44/,3 kamers,€ 342.023 v.o.n.,75 m²
WOON& Bouwnummer (Bouwnr. 45),https://funda.nl/koop/verkocht/amsterdam/appartement-40670358-woon-en-bouwnummer-bouwnr-45/,3 kamers,€ 333.139 v.o.n.,75 m²
WOON& Bouwnummer (Bouwnr. 46),https://funda.nl/koop/verkocht/amsterdam/appartement-40671465-woon-en-bouwnummer-bouwnr-46/,3 kamers,€ 333.139 v.o.n.,75 m²
WOON& Bouwnummer (Bouwnr. 47),https://funda.nl/koop/verkocht/amsterdam/appartement-40670353-woon-en-bouwnummer-bouwnr-47/,3 kamers,€ 342.023 v.o.n.,75 m²
WOON& Bouwnummer (Bouwnr. 48),https://funda.nl/koop/verkocht/amsterdam/appartement-40670357-woon-en-bouwnummer-bouwnr-48/,3 kamers,€ 373.759 v.o.n.,81 m²
WOON& Bouwnummer (Bouwnr. 49),https://funda.nl/koop/verkocht/amsterdam/appartement-40670355-woon-en-bouwnummer-bouwnr-49/,3 kamers,€ 364.874 v.o.n.,81 m²
WOON& Bouwnummer (Bouwnr. 50),https://funda.nl/koop/verkocht/amsterdam/appartement-40670340-woon-en-bouwnummer-bouwnr-50/,3 kamers,€ 364.874 v.o.n.,81 m²
WOON& Bouwnummer (Bouwnr. 51),https://funda.nl/koop/verkocht/amsterdam/appartement-40670352-woon-en-bouwnummer-bouwnr-51/,3 kamers,€ 373.759 v.o.n.,81 m²
WOON& Bouwnummer (Bouwnr. 68),https://funda.nl/koop/verkocht/amsterdam/appartement-40670351-woon-en-bouwnummer-bouwnr-68/,3 kamers,€ 400.376 v.o.n.,85 m²
WOON& Bouwnummer (Bouwnr. 69),https://funda.nl/koop/verkocht/amsterdam/appartement-40670354-woon-en-bouwnummer-bouwnr-69/,3 kamers,€ 395.489 v.o.n.,85 m²
WOON& Bouwnummer (Bouwnr. 70),https://funda.nl/koop/verkocht/amsterdam/appartement-40671467-woon-en-bouwnummer-bouwnr-70/,3 kamers,€ 395.489 v.o.n.,85 m²
WOON& Bouwnummer (Bouwnr. 71),https://funda.nl/koop/verkocht/amsterdam/appartement-40671466-woon-en-bouwnummer-bouwnr-71/,3 kamers,€ 400.376 v.o.n.,85 m²
WOON& Bouwnummer (Bouwnr. 97),https://funda.nl/koop/verkocht/amsterdam/appartement-40670342-woon-en-bouwnummer-bouwnr-97/,3 kamers,€ 402.749 v.o.n.,83 m²
WOON& Bouwnummer (Bouwnr. 98),https://funda.nl/koop/verkocht/amsterdam/appartement-40671468-woon-en-bouwnummer-bouwnr-98/,3 kamers,€ 404.522 v.o.n.,83 m²
WOON& Bouwnummer (Bouwnr. 99),https://funda.nl/koop/verkocht/amsterdam/appartement-40670341-woon-en-bouwnummer-bouwnr-99/,3 kamers,€ 404.522 v.o.n.,83 m²
WOON& bouwnummer (Bouwnr. 90),https://funda.nl/koop/amsterdam/appartement-40663759-woon-en-bouwnummer-bouwnr-90/,4 kamers,€ 442.787 v.o.n.,99 m²
WOON& bouwnummer (Bouwnr. 89),https://funda.nl/koop/verkocht/amsterdam/appartement-40663756-woon-en-bouwnummer-bouwnr-89/,4 kamers,€ 442.787 v.o.n.,99 m²
WOON& bouwnummer (Bouwnr. 91),https://funda.nl/koop/verkocht/amsterdam/appartement-40663758-woon-en-bouwnummer-bouwnr-91/,4 kamers,€ 442.787 v.o.n.,99 m²
WOON& bouwnummer (Bouwnr. 92),https://funda.nl/koop/verkocht/amsterdam/appartement-40663753-woon-en-bouwnummer-bouwnr-92/,4 kamers,€ 445.447 v.o.n.,99 m²
WOON& bouwnummer (Bouwnr. 93),https://funda.nl/koop/verkocht/amsterdam/appartement-40663740-woon-en-bouwnummer-bouwnr-93/,4 kamers,€ 427.715 v.o.n.,99 m²
WOON& bouwnummer (Bouwnr. 94),https://funda.nl/koop/verkocht/amsterdam/appartement-40663755-woon-en-bouwnummer-bouwnr-94/,4 kamers,€ 429.931 v.o.n.,99 m²
WOON& bouwnummer (Bouwnr. 95),https://funda.nl/koop/verkocht/amsterdam/appartement-40663741-woon-en-bouwnummer-bouwnr-95/,4 kamers,€ 427.715 v.o.n.,99 m²
WOON& bouwnummer (Bouwnr. 96),https://funda.nl/koop/verkocht/amsterdam/appartement-40663742-woon-en-bouwnummer-bouwnr-96/,4 kamers,€ 429.931 v.o.n.,99 m²
Revaleiland (Bouwnr. 1),https://funda.nl/koop/amsterdam/appartement-40462894-revaleiland-bouwnr-1/,6 kamers,€ 1.064.294 v.o.n.,266 m²
Revaleiland (Bouwnr. 11),https://funda.nl/koop/amsterdam/appartement-40462805-revaleiland-bouwnr-11/,6 kamers,€ 1.146.587 v.o.n.,258 m²
Revaleiland 373,https://funda.nl/koop/amsterdam/appartement-40592051-revaleiland-373/,5 kamers,€ 949.556 v.o.n.,232 m²
Revaleiland 373 ENG,https://funda.nl/koop/amsterdam/appartement-40508045-revaleiland-373-eng/,5 kamers,€ 949.556 v.o.n.,232 m²
Revaleiland 406,https://funda.nl/koop/amsterdam/appartement-40508946-revaleiland-406/,6 kamers,€ 1.146.587 v.o.n.,258 m²
Revaleiland 406 ENG,https://funda.nl/koop/amsterdam/appartement-40508823-revaleiland-406-eng/,6 kamers,€ 1.146.587 v.o.n.,258 m²
Revaleiland 408 ENG,https://funda.nl/koop/amsterdam/appartement-40508761-revaleiland-408-eng/,6 kamers,€ 1.175.075 v.o.n.,270 m²
Revaleiland 423,https://funda.nl/koop/amsterdam/appartement-40508089-revaleiland-423/,6 kamers,€ 1.175.075 v.o.n.,270 m²
Revaleiland 423 ENG,https://funda.nl/koop/amsterdam/appartement-40508080-revaleiland-423-eng/,6 kamers,€ 1.175.075 v.o.n.,270 m²
Revaleiland 450,https://funda.nl/koop/amsterdam/appartement-40508133-revaleiland-450/,5 kamers,€ 1.028.685 v.o.n.,232 m²
Revaleiland 450 ENG,https://funda.nl/koop/amsterdam/appartement-40508589-revaleiland-450-eng/,5 kamers,€ 1.028.685 v.o.n.,232 m²
Revaleiland 408,https://funda.nl/koop/amsterdam/appartement-40508760-revaleiland-408/,6 kamers,€ 1.175.075 v.o.n.,270 m²
Revaleiland (Bouwnr. 4),https://funda.nl/koop/verkocht/amsterdam/appartement-40462815-revaleiland-bouwnr-4/,3 kamers,€ 454.993 v.o.n.,103 m²
Revaleiland 452 ENG,https://funda.nl/koop/verkocht/amsterdam/appartement-40508195-revaleiland-452-eng/,5 kamers,€ 1.028.685 v.o.n.,232 m²
Revaleiland (Bouwnr. 90),https://funda.nl/koop/amsterdam/appartement-40470881-revaleiland-bouwnr-90/,4 kamers,€ 1.131.554 v.o.n.,200 m²
Revaleiland (Bouwnr. 87),https://funda.nl/koop/amsterdam/appartement-40470880-revaleiland-bouwnr-87/,4 kamers,€ 1.073.469 v.o.n.,160 m²
Revaleiland (Bouwnr. 88),https://funda.nl/koop/amsterdam/appartement-40470814-revaleiland-bouwnr-88/,4 kamers,€ 909.991 v.o.n.,145 m²
Revaleiland (Bouwnr. 89),https://funda.nl/koop/amsterdam/appartement-40470882-revaleiland-bouwnr-89/,4 kamers,€ 1.137.815 v.o.n.,200 m²
Revaleiland (Bouwnr. 84),https://funda.nl/koop/verkocht/amsterdam/appartement-40470888-revaleiland-bouwnr-84/,4 kamers,€ 1.109.901 v.o.n.,200 m²
Revaleiland (Bouwnr. 86),https://funda.nl/koop/verkocht/amsterdam/appartement-40470889-revaleiland-bouwnr-86/,4 kamers,€ 1.068.250 v.o.n.,200 m²
Revaleiland (Bouwnr. 36),https://funda.nl/koop/amsterdam/appartement-40470873-revaleiland-bouwnr-36/,4 kamers,€ 751.732 v.o.n.,155 m²
Revaleiland (Bouwnr. 42),https://funda.nl/koop/amsterdam/appartement-40470725-revaleiland-bouwnr-42/,4 kamers,€ 585.559 v.o.n.,108 m²
Revaleiland (Bouwnr. 88),https://funda.nl/koop/amsterdam/appartement-40470885-revaleiland-bouwnr-88/,4 kamers,€ 909.991 v.o.n.,145 m²
Revaleiland (Bouwnr. 28),https://funda.nl/koop/verkocht/amsterdam/appartement-40470727-revaleiland-bouwnr-28/,4 kamers,€ 727.993 v.o.n.,150 m²
Revaleiland (Bouwnr. 37),https://funda.nl/koop/verkocht/amsterdam/appartement-40470714-revaleiland-bouwnr-37/,4 kamers,€ 613.254 v.o.n.,108 m²
Revaleiland (Bouwnr. 43),https://funda.nl/koop/verkocht/amsterdam/appartement-40470729-revaleiland-bouwnr-43/,4 kamers,€ 735.907 v.o.n.,150 m²
Revaleiland (Bouwnr. 44),https://funda.nl/koop/verkocht/amsterdam/appartement-40470738-revaleiland-bouwnr-44/,3 kamers,€ 490.602 v.o.n.,100 m²
Revaleiland (Bouwnr. 45),https://funda.nl/koop/verkocht/amsterdam/appartement-40470739-revaleiland-bouwnr-45/,3 kamers,€ 490.602 v.o.n.,100 m²
Revaleiland (Bouwnr. 52),https://funda.nl/koop/verkocht/amsterdam/appartement-40470723-revaleiland-bouwnr-52/,4 kamers,€ 609.299 v.o.n.,107 m²
Revaleiland (Bouwnr. 53),https://funda.nl/koop/verkocht/amsterdam/appartement-40470879-revaleiland-bouwnr-53/,4 kamers,€ 767.558 v.o.n.,155 m²
Revaleiland (Bouwnr. 56),https://funda.nl/koop/verkocht/amsterdam/appartement-40470870-revaleiland-bouwnr-56/,4 kamers,€ 759.644 v.o.n.,155 m²
Revaleiland (Bouwnr. 65),https://funda.nl/koop/verkocht/amsterdam/appartement-40470743-revaleiland-bouwnr-65/,3 kamers,€ 498.514 v.o.n.,100 m²
Revaleiland (Bouwnr. 72),https://funda.nl/koop/verkocht/amsterdam/appartement-40470724-revaleiland-bouwnr-72/,4 kamers,€ 625.124 v.o.n.,107 m²
Revaleiland (Bouwnr. 15),https://funda.nl/koop/amsterdam/appartement-40462829-revaleiland-bouwnr-15/,4 kamers,€ 652.819 v.o.n.,175 m²
Fonteinkruidstraat 56,https://funda.nl/koop/amsterdam/appartement-40845731-fonteinkruidstraat-56/,4 kamers,€ 800.000 v.o.n.,149 m²
Fonteinkruidstraat 58,https://funda.nl/koop/amsterdam/appartement-40845714-fonteinkruidstraat-58/,4 kamers,€ 775.000 v.o.n.,149 m²
